ID,GRUPO_INSTITUCION,NOMBRE,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,CONECTIVIDAD,DISTANCIA_TORRE_ESTATAL_CERCANA,TORRE_CERCANA_COORD,PROVEEDOR_PUBLICO,IPC,,,,
4583,GOBIERNO,H.AYUNTAMIENTO - TRINCHERAS,TRINCHERAS,TRINCHERAS,30.39873,-111.531662,SIN CONEXION,0.25,"30.39929, -111.5291",0,NIVEL 3 (ALTO),,,,
4584,GOBIERNO,H.AYUNTAMIENTO - TUBUTAMA,TUBUTAMA,TUBUTAMA,30.885086,-111.465864,SIN CONEXION,11.32,"30.847936, -111.576303",0,NIVEL 3 (ALTO),,,,
4585,GOBIERNO,H.AYUNTAMIENTO - URES,URES,URES,29.428142,-110.39018,SIN CONEXION,0.03,"29.42809, -110.38989",0,NIVEL 3 (ALTO),,,,
4586,GOBIERNO,H.AYUNTAMIENTO - VILLA HIDALGO,VILLA HIDALGO,VILLA HIDALGO,30.163024,-109.320101,SIN CONEXION,0.43,"30.166433, -109.322178",0,NIVEL 3 (ALTO),,,,
4587,GOBIERNO,H.AYUNTAMIENTO - VILLA PESQUEIRA,VILLA PESQUEIRA,VILLA PESQUEIRA (MATAPE),29.118298,-109.968957,SIN CONEXION,0.02,"29.11836, -109.96912",0,NIVEL 3 (ALTO),,,,
4588,GOBIERNO,H.AYUNTAMIENTO - YECORA,YECORA,YECORA,28.372365,-108.925889,SIN CONEXION,0.04,"28.37264, -108.925702",0,NIVEL 3 (ALTO),,,,
4589,GOBIERNO,H.AYUNTAMIENTO - SONOYTA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA,31.866337,-112.857228,SIN CONEXION,0.77,"31.864325, -112.8494722",0,NIVEL 3 (ALTO),,,,
4590,GOBIERNO,H.AYUNTAMIENTO - BENITO JUAREZ,BENITO JUAREZ,VILLA JUAREZ,27.127845,-109.842582,SIN CONEXION,1.23,"27.128213, -109.830136",0,NIVEL 3 (ALTO),,,,
4591,GOBIERNO,H.AYUNTAMIENTO - SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.411248,-110.241488,SIN CONEXION,0.25,"27.409988, -110.239434",0,NIVEL 3 (ALTO),,,,
3777,GOBIERNO,CONTROL SANITARIO CABORCA,CABORCA,CABORCA,30.70963795,-112.1612118,SIN CONEXION,0.91,"30.715511, -112.167881",0,NIVEL 3 (ALTO),,,,
3834,GOBIERNO,UNIDAD DE ESPECIALIDADES MEDICAS DE CIRUGIA AMBULATORIA,HERMOSILLO,HERMOSILLO,29.06302002,-110.9641865,SIN CONEXION,0.7,"29.06763827, -110.9592655",0,NIVEL 3 (ALTO),,,,
3564,GOBIERNO,SECRETARIA / SUBSECRETARIA DE PROMOCION DEL EMPLEO Y PRODUCTIVIDAD,HERMOSILLO,HERMOSILLO,29.06760651,-110.9569843,CONECTADA,0.02,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3565,GOBIERNO,SUBSECRETARIA DE PROMOCION DEL EMPLEO Y PRODUCTIVIDAD,HERMOSILLO,HERMOSILLO,29.06793941,-110.9579392,CONECTADA,0.06,"29.06757, -110.95845",0,NIVEL 2 (MEDIO),,,,
3566,GOBIERNO,JUNTAS DE CONCILIACION Y ARBITRAJE DEL ESTADO DE SONORA,OBREGON,OBREGON,27.49355018,-109.931536,CONECTADA,0.4,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3567,GOBIERNO,DIRECCION GENERAL OPERATIVA DEL SERVICIO ESTATAL DEL EMPLEO,OBREGON,OBREGON,27.4972256,-109.9320895,CONECTADA,0.02,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3568,GOBIERNO,SUBSECRETARIA DEL TRABAJO,HERMOSILLO,HERMOSILLO,29.06793941,-110.9579392,CONECTADA,0.06,"29.06757, -110.95845",0,NIVEL 2 (MEDIO),,,,
3569,GOBIERNO,JUNTAS DE CONCILIACION Y ARBITRAJE DEL ESTADO DE SONORA,HERMOSILLO,HERMOSILLO,29.07316614,-110.9569232,CONECTADA,0.21,"29.0746145, -110.9582516",0,NIVEL 2 (MEDIO),,,,
3570,GOBIERNO,SECRETARIA,HERMOSILLO,HERMOSILLO,29.07436975,-110.9602993,CONECTADA,0.18,"29.0744732, -110.9584987",0,NIVEL 2 (MEDIO),,,,
3571,GOBIERNO,JUNTAS DE CONCILIACION Y ARBITRAJE DEL ESTADO DE SONORA,NAVOJOA,NAVOJOA,27.07716513,-109.4494122,CONECTADA,0.62,"27.07895278, -109.443525",0,NIVEL 2 (MEDIO),,,,
3572,GOBIERNO,DIRECCION GENERAL OPERATIVA DEL SERVICIO ESTATAL DEL EMPLEO,NAVOJOA,NAVOJOA,27.08035815,-109.4439643,CONECTADA,0.16,"27.07895278, -109.443525",0,NIVEL 2 (MEDIO),,,,
3573,GOBIERNO,DIRECCION GENERAL DE NOTARIAS,HERMOSILLO,HERMOSILLO,29.068086,-110.9569458,CONECTADA,0.05,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3574,GOBIERNO,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE PROTECCION INTEGRAL,HERMOSILLO,HERMOSILLO,29.0683566,-110.9569415,CONECTADA,0.03,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3575,GOBIERNO,COMISION DE BUSQUEDA DE PERSONAS PARA EL ESTADO DE SONORA,HERMOSILLO,HERMOSILLO,29.0683566,-110.9569415,CONECTADA,0.03,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3576,GOBIERNO,CONSEJO ESTATAL DE POBLACION,HERMOSILLO,HERMOSILLO,29.068436,-110.956642,CONECTADA,0.06,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3577,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,HERMOSILLO,HERMOSILLO,29.06775617,-110.9566895,CONECTADA,0.05,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3578,GOBIERNO,COORDINACION ESTATAL DE PROTECCION CIVIL,HERMOSILLO,HERMOSILLO,29.07953,-110.949686,CONECTADA,0.8,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3587,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,CAJEME,CIUDAD OBREGON,27.4928933,-109.9316279,CONECTADA,0.47,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3722,GOBIERNO,SEC,CANANEA,CANANEA,30.98853019,-110.2631498,CONECTADA,0.01,"30.98850278, -110.2630333",0,NIVEL 2 (MEDIO),,,,
3579,GOBIERNO,INSTITUTO SONORENSE  DE LAS MUJERES,HERMOSILLO,HERMOSILLO,29.1121303,-110.9738553,CONECTADA,1.72,"29.11026111, -110.9913861",0,NIVEL 2 (MEDIO),,,,
3580,GOBIERNO,COMISION DE BUSQUEDA DE PERSONAS PARA EL ESTADO DE SONORA,HERMOSILLO,HERMOSILLO,29.00949,-110.955139,CONECTADA,1.91,"29.008651, -110.935527",0,NIVEL 2 (MEDIO),,,,
3581,GOBIERNO,DIRECCION GENERAL DE ATENCION A GRUPOS PRIORITARIOS Y MIGRANTES,HERMOSILLO,HERMOSILLO,29.06579526,-110.9706809,CONECTADA,1.13,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3582,GOBIERNO,COMISION ESTATAL PARA EL  DESARROLLO DE LOS PUEBLOS Y COMUNIDADES INDIGENAS,HERMOSILLO,HERMOSILLO,29.07312,-110.9613,CONECTADA,0.31,"29.0744732, -110.9584987",0,NIVEL 2 (MEDIO),,,,
3583,GOBIERNO,DIRECCION GENERAL DEL BOLETIN OFICIAL Y ARCHIVO DEL ESTADO,HERMOSILLO,HERMOSILLO,29.07755121,-110.9541158,CONECTADA,0.32,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3584,GOBIERNO,DIRECCION GENERAL DE CONCERTACION AGRARIA,HERMOSILLO,HERMOSILLO,29.0722496,-110.9593514,CONECTADA,0.26,"29.0744732, -110.9584987",0,NIVEL 2 (MEDIO),,,,
3585,GOBIERNO,INSTITUTO SONORENSE  DE LAS MUJERES,HERMOSILLO,MIGUEL ALEMÁN (LA DOCE),28.841168,-111.4823091,CONECTADA,0.67,"28.84228, -111.48905",0,NIVEL 2 (MEDIO),,,,
3586,GOBIERNO,INSTITUTO SONORENSE  DE LAS MUJERES,MAGDALENA DE KINO,MAGDALENA DE KINO,30.6306907,-110.97444,CONECTADA,0.45,"30.632581, -110.978589",0,NIVEL 2 (MEDIO),,,,
3588,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,CAJEME,CIUDAD OBREGON,27.4918262,-109.9462257,CONECTADA,1.18,"27.48364722, -109.9538472",0,NIVEL 2 (MEDIO),,,,
3589,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,CAJEME,COCORIT,27.5763352,-109.963483,CONECTADA,2.47,"27.56626, -109.9411",0,NIVEL 2 (MEDIO),,,,
3590,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,HERMOSILLO,MIGUEL ALEMÁN (LA DOCE),28.841016,-111.480255,CONECTADA,0.87,"28.84228, -111.48905",0,NIVEL 2 (MEDIO),,,,
3591,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,HERMOSILLO,HERMOSILLO,29.1058014,-110.9536999,CONECTADA,2.64,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3592,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,HERMOSILLO,HERMOSILLO,29.0931518,-110.9770405,CONECTADA,0.23,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3593,GOBIERNO,DIRECCION GENERAL DE REGISTRO CIVIL,HERMOSILLO,HERMOSILLO,29.0639234,-110.9557882,CONECTADA,0.03,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
3594,GOBIERNO,DIRECCION GENERAL DE ATENCION A GRUPOS PRIORITARIOS Y MIGRANTES,HERMOSILLO,HERMOSILLO,29.07737,-110.94225,CONECTADA,0.92,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
3595,GOBIERNO,INSTITUTO SONORENSE  DE LAS MUJERES,CAJEME,CIUDAD OBREGON,27.4933194,-109.9280557,CONECTADA,0.59,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3609,GOBIERNO,DIRECCION GENERAL DE ADMINISTRACION,HERMOSILLO,HERMOSILLO,29.07578738,-110.9608908,CONECTADA,0.27,"29.0744732, -110.9584987",0,NIVEL 2 (MEDIO),,,,
3610,GOBIERNO,PROCURADURIA FISCAL,HERMOSILLO,HERMOSILLO,29.1,-110.9570306,CONECTADA,2.02,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3691,GOBIERNO,ISSSTESON,CAJEME,CD. OBREGON,27.506614,-109.931898,CONECTADA,1.06,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3692,GOBIERNO,ISSSTESON,NOGALES,NOGALES,31.29797073,-110.9136363,CONECTADA,0.04,"31.29834167, -110.9137",0,NIVEL 2 (MEDIO),,,,
3700,GOBIERNO,TELEVISORA DE HERMOSILLO SA DE CV,HERMOSILLO,HERMOSILLO,29.089,-110.9776,CONECTADA,0.35,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
3701,GOBIERNO,DIRECCION GENERAL DE INFORMATICA,HERMOSILLO,HERMOSILLO,29.06781133,-110.9569752,CONECTADA,0.02,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3702,GOBIERNO,RADIO SONORA,HERMOSILLO,HERMOSILLO,29.07620636,-110.9543812,CONECTADA,0.26,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3703,GOBIERNO,UNIVERSIDAD ESTATAL DE SONORA,HERMOSILLO,HERMOSILLO,29.12492,-110.96224,CONECTADA,3.13,"29.14361389, -110.9862722",0,NIVEL 2 (MEDIO),,,,
3598,GOBIERNO,DIR. GRAL. DE PLAN. ADMIN. Y EVALUACION.,HERMOSILLO,HERMOSILLO,29.06847,-110.95671,CONECTADA,0.05,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3596,GOBIERNO,DESPACHO DEL SECRETARIO.,HERMOSILLO,HERMOSILLO,29.0684,-110.95757,CONECTADA,0.03,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3597,GOBIERNO,DIRECCION GENERAL DE DESARROLLO AGRICOLA,HERMOSILLO,HERMOSILLO,29.06847,-110.95671,CONECTADA,0.05,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3599,GOBIERNO,SUBSECRETARIA DE GANADERIA,HERMOSILLO,HERMOSILLO,29.06771,-110.95616,CONECTADA,0.1,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3600,GOBIERNO,DESPACHO DE LA SECRETARIA.,HERMOSILLO,HERMOSILLO,29.06851,-110.95745,CONECTADA,0.02,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3601,GOBIERNO,DIRECCION GENERAL DEL SISTEMA DE INFORMACION FINANCIERA,HERMOSILLO,HERMOSILLO,29.06763827,-110.9569834,CONECTADA,0.02,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3602,GOBIERNO,SUBSECRETARIA DE INGRESOS,HERMOSILLO,HERMOSILLO,29.076267,-110.9570306,CONECTADA,0.01,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3604,GOBIERNO,DIRECCION GENERAL DE RECAUDACION,CAJEME,CIUDAD OBREGON,27.49713761,-109.9322287,CONECTADA,0.01,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3605,GOBIERNO,COORDINACION EJECUTIVA DE AUDITORIA FISCAL,CAJEME,CIUDAD OBREGON,27.50253299,-109.945215,CONECTADA,1.42,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3606,GOBIERNO,DIRECCION GENERAL DE RECAUDACION,HERMOSILLO,HERMOSILLO,29,-110.9241469,CONECTADA,1.42,"29.01221702, -110.9283082",0,NIVEL 2 (MEDIO),,,,
3607,GOBIERNO,DIRECCION GENERAL DE RECAUDACION,HERMOSILLO,MIGUEL ALEMÁN (LA DOCE),28.84004981,-111.4906051,CONECTADA,0.29,"28.84228, -111.48905",0,NIVEL 2 (MEDIO),,,,
3608,GOBIERNO,DIRECCION GENERAL DE RECAUDACION,HERMOSILLO,HERMOSILLO,29.09401396,-111.0209414,CONECTADA,0.77,"29.09499722, -111.0287889",0,NIVEL 2 (MEDIO),,,,
3611,GOBIERNO,DIRECCION GENERAL DE CONTABILIDAD GUBERNAMENTAL,HERMOSILLO,HERMOSILLO,29.097711,-111.026827,CONECTADA,0.36,"29.09499722, -111.0287889",0,NIVEL 2 (MEDIO),,,,
3615,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0685067,-110.9595856,CONECTADA,0.1,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3616,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0676129,-110.9583258,CONECTADA,0.01,"29.06757, -110.95845",0,NIVEL 2 (MEDIO),,,,
3617,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0532513,-110.9626379,CONECTADA,1.38,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
3618,GOBIERNO,SERVICIOS DE SALUD DE SONORA,CAJEME,CD OBREGON,27.5117277,-109.9239078,CONECTADA,1.71,"27.52598056, -109.9302889",0,NIVEL 2 (MEDIO),,,,
3619,GOBIERNO,SERVICIOS DE SALUD DE SONORA,CAJEME,CD OBREGON,27.4871817,-109.939831,CONECTADA,1.33,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3620,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0528983,-110.9630757,CONECTADA,1.44,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
3621,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0833037,-110.9974732,CONECTADA,2.32,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
3622,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0948141,-110.9796854,CONECTADA,0.54,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3623,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0951276,-110.9800084,CONECTADA,0.59,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3624,GOBIERNO,JUNTA DE ASISTENCIA PRIVADA,HERMOSILLO,HERMOSILLO,29.0775,-110.958429,CONECTADA,0.19,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3625,GOBIERNO,DIRECCION GENERAL DE ASISTENCIA SOCIAL,HERMOSILLO,HERMOSILLO,29.1157894,-110.9716816,CONECTADA,2.01,"29.11026111, -110.9913861",0,NIVEL 2 (MEDIO),,,,
3626,GOBIERNO,CENTRO ESTATAL DE TRASPLANTES,HERMOSILLO,HERMOSILLO,29.1081553,-110.9483188,CONECTADA,3.21,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3627,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.069658,-110.960306,CONECTADA,0.25,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3628,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.095717,-110.9522159,CONECTADA,2.21,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3629,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.07950017,-110.992004,CONECTADA,2.09,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
3630,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0528983,-110.9630757,CONECTADA,1.44,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
3631,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0796364,-110.9917946,CONECTADA,2.06,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
3632,GOBIERNO,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE SONORA,HERMOSILLO,HERMOSILLO,29.0756645,-110.9472913,CONECTADA,0.74,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
3633,GOBIERNO,COMISION ESTATAL DE PROTECCION CONTRA RIESGOS SANITARIOS ESTADO DE SONORA,CAJEME,CIUDAD OBREGON,27.484668,-109.9542079,CONECTADA,0.12,"27.48364722, -109.9538472",0,NIVEL 2 (MEDIO),,,,
3634,GOBIERNO,DIRECCION GENERAL DE SERVICIOS DE SALUD A LA PERSONA,HERMOSILLO,HERMOSILLO,29.0636815,-110.9649072,CONECTADA,0.7,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3636,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.12052334,-110.965015,CONECTADA,2.8,"29.11026111, -110.9913861",0,NIVEL 2 (MEDIO),,,,
3637,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.039162,-110.993463,CONECTADA,4.59,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3638,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.099339,-110.9752084,CONECTADA,0.86,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3639,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.08963,-110.96782,CONECTADA,0.77,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3640,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.08954,-110.96768,CONECTADA,0.79,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3719,GOBIERNO,SEC,CAJEME,OBREGON,27.52595172,-109.9302071,CONECTADA,0.01,"27.52598056, -109.9302889",0,NIVEL 2 (MEDIO),,,,
3641,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.11351199,-111.0021553,CONECTADA,0.95,"29.10935986, -110.9936158",0,NIVEL 2 (MEDIO),,,,
3642,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.09310057,-110.9293052,CONECTADA,3.03,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
3643,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.11246,-110.98787,CONECTADA,0.42,"29.11026111, -110.9913861",0,NIVEL 2 (MEDIO),,,,
3644,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.06275,-110.95762,CONECTADA,0.25,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
3645,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.079,-110.94395,CONECTADA,1.07,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
3646,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.07504,-110.92302,CONECTADA,2.19,"29.06939286, -110.944628",0,NIVEL 2 (MEDIO),,,,
3647,GOBIERNO,DIF SONORA,HEROICA NOGALES,HEROICA NOGALES,31.27761,-110.92203,CONECTADA,0.66,"31.27536, -110.92842",0,NIVEL 2 (MEDIO),,,,
3648,GOBIERNO,DIF SONORA,SAN LUIS RÍO COLORADO,SAN LUIS RÍO COLORADO,32.48507768,-114.7832994,CONECTADA,0.75,"32.47933611, -114.7790444",0,NIVEL 2 (MEDIO),,,,
3649,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.12247,-110.95896,CONECTADA,3.43,"29.11026111, -110.9913861",0,NIVEL 2 (MEDIO),,,,
3651,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.0995,-110.95882,CONECTADA,1.84,"29.09162451, -110.9754325",0,NIVEL 2 (MEDIO),,,,
3652,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.03144,-110.95595,CONECTADA,2.11,"29.037639, -110.935456",0,NIVEL 2 (MEDIO),,,,
3653,GOBIERNO,DIF SONORA,HERMOSILLO,HERMOSILLO,29.12151,-110.9596,CONECTADA,3.33,"29.11026111, -110.9913861",0,NIVEL 2 (MEDIO),,,,
3654,GOBIERNO,DIF SONORA,CAJEME,CIUDAD OBREGON,27.49685,-109.90327,CONECTADA,2.85,"27.49709444, -109.9322056",0,NIVEL 2 (MEDIO),,,,
3655,GOBIERNO,DIRECCION GENERAL DE SERVICIOS DE SALUD A LA PERSONA,HERMOSILLO,HERMOSILLO,29.0830228,-110.9962,CONECTADA,2.22,"29.09152931, -110.9754964",0,NIVEL 2 (MEDIO),,,,
3656,GOBIERNO,SERVICIOS DE SALUD DE SONORA,HERMOSILLO,HERMOSILLO,29.0672317,-110.9576705,CONECTADA,0.07,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3657,GOBIERNO,SUBSECRETARIA DE RECURSOS MATERIALES Y SERVICIOS,HERMOSILLO,HERMOSILLO,29.06781132,-110.958117,CONECTADA,0.04,"29.06757, -110.95845",0,NIVEL 2 (MEDIO),,,,
3658,GOBIERNO,SUBSECRETARIA DE GOBIERNO DIGITAL,HERMOSILLO,HERMOSILLO,29.06758018,-110.9570493,CONECTADA,0.02,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3659,GOBIERNO,DIRECCION GENERAL DE ADMINISTRACION DE RECURSOS HUMANOS,HERMOSILLO,HERMOSILLO,29.06758018,-110.9570493,CONECTADA,0.02,"29.06771437, -110.9571943",0,NIVEL 2 (MEDIO),,,,
3660,GOBIERNO,CECAP,HERMOSILLO,HERMOSILLO,29.06760109,-110.9584359,CONECTADA,0,"29.06757, -110.95845",0,NIVEL 2 (MEDIO),,,,
3661,GOBIERNO,DESARROLLO ORGANIZACIONAL,HERMOSILLO,HERMOSILLO,29.0678288,-110.95907,CONECTADA,0.03,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3662,GOBIERNO,CENDI 1,HERMOSILLO,HERMOSILLO,29.08241558,-110.9998535,CONECTADA,2.39,"29.102933, -111.007014",0,NIVEL 2 (MEDIO),,,,
3663,GOBIERNO,CENDI 2,HERMOSILLO,HERMOSILLO,29.07099852,-110.9571597,CONECTADA,0.29,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3664,GOBIERNO,COMISION DE VIVIENDA DEL ESTADO DE SONORA,HERMOSILLO,HERMOSILLO,29.06809394,-110.9571521,CONECTADA,0.04,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3665,GOBIERNO,SECRETARIA,HERMOSILLO,HERMOSILLO,29.06968285,-110.9613161,CONECTADA,0.3,"29.06763827, -110.9592655",0,NIVEL 2 (MEDIO),,,,
3666,GOBIERNO,DIRECCION GENERAL DE DESARROLLO REGIONAL,CAJEME,CIUDAD OBREGON,27.4816174,-109.9350108,CONECTADA,0.74,"27.4776144, -109.9289854",0,NIVEL 2 (MEDIO),,,,
3667,GOBIERNO,DIRECCION GENERAL DE PARTICIPACION SOCIAL,CAJEME,CIUDAD OBREGON,27.4816174,-109.9350108,CONECTADA,0.74,"27.4776144, -109.9289854",0,NIVEL 2 (MEDIO),,,,
3668,GOBIERNO,DIRECCION GENERAL DE PARTICIPACION SOCIAL,NAVOJOA,NAVOJOA,27.07574755,-109.4345234,CONECTADA,0.54,"27.074257, -109.429382",0,NIVEL 2 (MEDIO),,,,
3669,GOBIERNO,INSTITUTO SONORENSE DE LA JUVENTUD,HERMOSILLO,HERMOSILLO,29.07,-110.95,CONECTADA,0.34,"29.07067222, -110.9533944",0,NIVEL 2 (MEDIO),,,,
3670,GOBIERNO,INSTITUTO SONORENSE PARA LA ATENCION DE LOS ADULTOS MAYORES,HERMOSILLO,HERMOSILLO,29.0377427,-110.9819182,CONECTADA,3.89,"29.064011, -110.955496",0,NIVEL 2 (MEDIO),,,,
3671,GOBIERNO,INSTITUTO SONORENSE PARA LA ATENCION DE LOS ADULTOS MAYORES,CAJEME,CIUDAD OBREGON,27.4581191,-109.949709,CONECTADA,2.22,"27.46464167, -109.9284222",0,NIVEL 2 (MEDIO),,,,
3672,GOBIERNO,DESPACHO DEL CONSEJERO,HERMOSILLO,HERMOSILLO,29.0683251,-110.9569311,CONECTADA,0.03,"29.06842354, -110.9572519",0,NIVEL 2 (MEDIO),,,,
3673,GOBIERNO,DEFENSORIA PÚBLICA,HERMOSILLO,HERMOSILLO,29.0745588,-110.9576521,CONECTADA,0.06,"29.07489666, -110.9580838",0,NIVEL 2 (MEDIO),,,,
3674,GOBIERNO,DEFENSORIA PÚBLICA,HERMOSILLO,HERMOSILLO,29.0745588,-110.9576521,CONECTADA,0.06,"29.07489666, -110.9580838",0,NIVEL 2 (MEDIO),,,,
3675,GOBIERNO,DEFENSORIA PÚBLICA,HERMOSILLO,HERMOSILLO,29.0745588,-110.9576521,CONECTADA,0.06,"29.07489666, -110.9580838",0,NIVEL 2 (MEDIO),,,,
3676,GOBIERNO,DEFENSORIA PÚBLICA,HERMOSILLO,HERMOSILLO,29.0745588,-110.9576521,CONECTADA,0.06,"29.07489666, -110.9580838",0,NIVEL 2 (MEDIO),,,,
